Tourist_ID,Reservation_ID,passport_number,name,email,phone-number,credit_card,Age,workclass,marital-status,occupation,education,street_address,zipcode,gender,Modes_of_Travel,Combined_Date,Year,Month,Income_USD,arrivals_by_region,Hobby,payment_preferences,Cuisine,Preferred_Travel_Seasons,Frequency_of_Travel,package_types,package_cost,package_price,profit,Transportation_Mode,Event_Type,Room_Preferences,Hotel_Type,Location,Total_Spendings,Subscribed_to_Loyalty_Program,Visited_attraction,Visitor_thoughts,Travel_type,Review,cluster,Num_of_Visits
1046,46,YQVZWKNS1,Michael Mccormick,Mccormick.Michael19@aol.com,380-830-9585,,28,Private,Married-civ-spouse,Prof-specialty,Assoc-voc,,88159,Female,Air,2020-01-02,2020,Jan,>50K,America,Photography,Bank Transfer,Arabic,Summer,Frequent,Standard,700,1000,300,Car,Other,Single,Mid-Range,Al Rayyan,21199,False,Aspire,CLOSED  DISAPPOINTED, Couples,"we got a taxi especially to go to this park as theres not a lot to do in Doha,the taxi driver dropped us right by it on a main very busy road, but it was closed as was a lot in Doha,this time of year the weather is fantastic, no clouds all week and averaged 25/28,they should pull their finger out and do like Abu Dhabi so kids can play outside as the summer heat you cant go out,silly time to close it.",,2
1047,47,ZGRMSIXCE,Ann Sullivan,AnnSullivan@att.com,947-577-3720,,39,Private,Married-civ-spouse,Craft-repair,7th-8th,98866 Meyer Mountains,48013,Male,Air,2020-01-07,2020,Jan,<=50K,America,Traveling,,Japanese,Winter,Frequent,Basic,300,500,200,Bus,Championship event,Suite,Budget,Al Rayyan,26443,False,Aspire,You get kick out if you play any kind of sports,,"First time in a park in Doha. With my friend we thought it's a park so you can do things like badminton. Well they told us to leave when they saw us playing. They said dress code was not the problem, they simply told us we can't play any sports and ask us to leave, just like that. What's the point of a park if you can't do any outdoor activity in it?",,0
1048,48,1UI629TZF,Rachel Wallace,Rachel_W79@xfinity.com,,************1133,54,Private,Married-civ-spouse,Transport-moving,Some-college,982 Tonya Freeway Suite 427,41730,Male,Air,2020-01-04,2020,Jan,<=50K,America,Cooking,Bank Transfer,Japanese,Autumn,Frequent,Premium,2500,3100,600,Car,Festival,Double,Luxury,Umm Salal Mohammed,13970,True,Aspire,"Look at the Grass, Sit on the Grass...But Dont you Dare Play Ball on The grass", Friends,"Given that the natural terrain around Qatar is sandy/dusty its great to have a kick about with a ball on a bit of grass. Apparently this is not allowed....even for little kids. Its just down right ridiculous. Anyone that has tried to hire a pitch in Qatar will know how difficult it can be to get one to have a friendly game of ball, you would think parks open to the public would have no ridiculous rules like no ball playing... there was practically no one at the park so it wasn`t as if we would get in the way of someone.....Its not just this park, its other parks also such as Al Rayyan, a massive grass area with no one on it. Its no wonder Qatar has the 4th highest Diabetes rate in the world and second highest prevalence of obesity worldwide....there`s not even a park that kids can chase a ball in.....also supposed to be the world cup hosts??? Ironic and Ridiculous.  There`s various interviews with doctors and conferences being held about the obesity and diabetes thing....is it just me or is the answer right in front of there eyes??? public parks where you can play football/tennis/tag rugby or whatever...just being active in general.",,3
1049,49,RUKQRVXTZ,Carla Ferguson,Carla_Ferguson@att.com,724-910-8709,************8339,52,Private,Separated,Priv-house-serv,11th,165 Johnson Estate Apt. 673,28128,Female,Air,2020-01-22,2020,Jan,<=50K,America,Playing musical instruments,PayPal,Mexican,Autumn,Frequent,Basic,300,500,200,Bus,Championship event,Double,Budget,Al Rayyan,20632,True,Aspire,Ummm...family only? Seriously?,,"So if I'm just a single guy, I can't take a walk around in the park, or go for a run? I came to this park once and the security guards freaked out! They all came up to me and asked me to leave, screaming ""family only, sir! family only!"" not only this was rude, it was also embarrassing! I don't get the point of this park as it's always empty.",,2
1050,50,9SV5Z2HXA,Greg Hardin,Hardin_Greg@gmail.com,488-646-3204,************1449,56,Self-emp-inc,Widowed,Exec-managerial,HS-grad,169 Gibson Hills,4983,Female,Air,2020-01-16,2020,Jan,<=50K,America,Swimming,PayPal,Italian,Spring,Occasional,Standard,700,1000,300,Metro,Championship event,Single,Mid-Range,Umm Salal Mohammed,26263,True,Aspire,"Ridiculous rules, Fun is not allowed.", Family,"Keep in mind this is a huge park with so much open space:I tried to fly a 12"" (30 cm) kite with my 5 year old...was told not allowed by Park rent-a-cop. This was a basic kite (non-stunt) on a quiet day during the week with no one else around!Tried to kick a soccer ball with my kids....was approached told not allowed.My friend and I tried to throw a frisbee....hahaha, wishful thinking...not allowed.My family of 4 sat down on some grass for a photo, and guess what...rent-a-cop hurried over and told us we were not allowed to sit on the grass!!!Go there on a Friday and get run over by Local kids going crazy on scooters and bikes showing no regard for adults or small children walking... Apparently two sets of standards and rules.",,4
1051,51,GL1YSHOJL,Rachel Ho,Ho_Rachel74@aol.com,,,18,Private,Never-married,Other-service,Some-college,3523 Annette Crest Suite 032,82494,Male,Air,2020-01-28,2020,Jan,<=50K,Asia,Painting,Credit Card,Other,Autumn,Rare,Basic,300,500,200,Bus,Other,Single,Luxury,Madinat ash Shamal,14625,True,Aspire,Great facility, Couples,We went to watch the aquatics - seeing both water polo and artistic swimming / synchronised swimming. Both were enjoyable.The standard of food offerings didnâ€™t match the fantastic facilities.,,5
1052,52,FT3RQAH2T,Elizabeth Joseph,,625-613-9890,************5898,39,Private,Divorced,Handlers-cleaners,HS-grad,,36566,Male,Air,2020-01-03,2020,Jan,<=50K,Asia,Swimming,PayPal,French,Winter,Frequent,Basic,300,500,200,Car,Workshop,Double,Luxury,Al Khor,29323,True,Aspire,Near touch tower doha, Family,"Very beautiful park and fresh feeling all around we hangout like no where 2 hours by walking felt romantic and fun, views are Lovely design",,3
1053,53,CLA9PRARP,Stephen Brown,Stephen.Brown@att.com,154-115-9953,************6842,21,Private,Never-married,Other-service,Some-college,201 Hoffman Terrace,14315,Female,Air,2020-01-27,2020,Jan,<=50K,Asia,Cycling,Credit Card,Indian,Spring,Occasional,Basic,300,500,200,Metro,Marathon,Suite,Mid-Range,Al Rayyan,22392,False,Aspire,Serenity, Family,"Aspire Park in Doha is awesome! It's got greenery, nice paths, and the Torch Doha in the background, making it super pretty. Perfect for families, fitness lovers, or just a chill time. There are playgrounds, an outdoor gym, and a calm lake with paddle boats for everyone to enjoy. At night, it lights up and becomes a magical place for a walk. The mix of modern and traditional architecture adds to its charm. Whether you want to work out, chill, or have a picnic, Aspire Park is a great place for everyone.",,5
1054,54,9GHZSB4LW,Scott Ward,Scott_Ward11@hotmail.com,463-281-5751,************2726,22,Private,Never-married,Other-service,,483 Price Vista,18105,Male,Air,2020-01-15,2020,Jan,>50K,Asia,Cooking,,Chinese,Autumn,Frequent,Premium,2500,3100,600,Metro,Concert,Suite,Luxury,Al Daayen,14893,False,Aspire,Relaxing Fun for Everyone at Aspire Park, Friends,"Aspire Park in Doha is a fantastic spot for a day out. With its lush greenery, cool lake, and playgrounds, it's perfect for families or anyone wanting a peaceful break. Whether you're into picnics, jogging, or just soaking in nature, Aspire Park has it all. The park is well-kept, making it a top choice for a chill day in Doha.",,1
1055,55,GZ6M5PX85,Derrick Bailey,Derrick_Bailey@protonmail.com,709-066-0652,************6401,38,Private,Married-spouse-absent,Exec-managerial,9th,133 Lydia Shores,11183,Male,Air,2020-01-07,2020,Jan,<=50K,Asia,Reading,PayPal,Chinese,Summer,Rare,Basic,300,500,200,Bus,Other,Single,Budget,Al Rayyan,26395,True,Aspire,Serenity in the Heart of Qatar's City Buzz, Family,"I can't express enough how much I loved spending time there. The lush greenery, the serene lake, and the beautifully landscaped gardens make it the perfect spot to escape the hustle and bustle. Whether you're chilling with a picnic, taking a leisurely stroll, or even having a barbecue with friends, it's a slice of tranquility. The kids' playground is a hit with the little ones, and the park's well-maintained paths are great for jogging or cycling. Aspire Park is like a hidden gem where nature and relaxation come together, and I can't wait to go back for more peaceful moments amidst the city chaos!",,2
1056,56,IR7RILLG9,Jessica Cole,Jessica_Cole@yahoo.com,179-191-0924,,21,Private,Never-married,Adm-clerical,Some-college,,82077,Female,Air,2020-01-08,2020,Jan,<=50K,Asia,Traveling,Credit Card,Chinese,Spring,Rare,Standard,700,1000,300,Car,Doha Tour,Single,Luxury,Al Rayyan,7885,False,Aspire,Large Green Space Home of Khalifa International Stadium,,"Large green space in the middle of the city that is the location of Khalifa International Stadium and several other sports facilities, the Aspire Tower ,a sports museum and the Villagio Mall. Easy to reach from the nearby Metro station.",,2
1057,57,D2IYM3836,Reginald Russo,Russo.Reginald65@comcast.net,765-624-6051,************1221,63,Private,Married-civ-spouse,Craft-repair,HS-grad,944 Smith Road,22142,Male,Air,2020-01-26,2020,Jan,<=50K,Asia,Painting,PayPal,Thai,Summer,Occasional,Premium,2500,3100,600,Bus,Workshop,Double,Budget,Madinat ash Shamal,27292,True,Aspire,Beautiful setting to the day, Family,Free parking. Great place to hang out on weekends. Walking and running tracks are good. They have a pond in the middle of the park. Itâ€™s a good place to connect with nature.,,4
1058,58,BTJY67F07,William Sanchez,William.Sanchez@mail.com,120-215-7905,************2923,34,Local-gov,Married-civ-spouse,Exec-managerial,Bachelors,,48332,Male,Air,2020-01-27,2020,Jan,>50K,Asia,Cycling,,Other,Spring,Occasional,Basic,300,500,200,Metro,Workshop,Single,Mid-Range,Madinat ash Shamal,28976,False,Aspire,Amazing, Solo,Amazing place where you meet the nature with all its textures in flooring and landscape are simulating the nature as itâ€™s a natural park not a man made one,,0
1059,59,WDGT1RL08,Diane Rose,,,************7251,42,Self-emp-inc,Married-civ-spouse,Exec-managerial,HS-grad,6283 Kenneth Village Suite 905,21418,Male,Air,2020-01-02,2020,Jan,>50K,Asia,Cooking,Bank Transfer,Mexican,Autumn,Frequent,Premium,2500,3100,600,Metro,Championship event,Single,Budget,Al Wakrah,3995,True,Aspire,Nice park outside city center,,"Aspire park is a pretty big park set in Doha outskirts, close to Villagio shopping mall and 3,2,1 Olympic museum. The park has many walking/jogging trails and an artificial lake. Nice day out if it's not too hot.The Aspire tower at night looks gorgeous.",,6
1060,60,1F5VMYYUL,Nathan Smith,Nathan_Smith@comcast.net,689-649-9029,************4556,33,Private,Married-civ-spouse,Handlers-cleaners,,8434 Fernandez Light Suite 076,14041,Male,Air,2020-01-08,2020,Jan,<=50K,Asia,Traveling,Credit Card,Arabic,Summer,Occasional,Standard,700,1000,300,Metro,Exhibition,Single,Luxury,Umm Salal Mohammed,11442,False,Aspire,Its really good Place to visit your Family and friends,,Its really good Place to visit your Family and friends as we like the variety of activity there you don't only enjoy the park or go for picnic but you can practice sport which i love,,3
1061,61,8ZXR7UBGL,Andrew Bullock,,674-443-2397,,30,Private,Never-married,Exec-managerial,Bachelors,,73535,Female,Air,2020-01-16,2020,Jan,<=50K,Asia,Photography,PayPal,Japanese,Autumn,Rare,Premium,2500,3100,600,Bus,Championship event,Single,Budget,Madinat ash Shamal,17226,True,Aspire,Nothing great,,"While the city as a whole is a panoramic delight, this particular park has nothing great or different to offer. It comes across as a nice place but nothing extraordingary",,1
1062,62,UF7UMCE1N,Nancy Mccormick,Nancy.M@protonmail.com,199-421-8585,************7707,39,Private,Divorced,Sales,Some-college,389 Crystal Turnpike,97722,Male,Air,2020-01-20,2020,Jan,<=50K,Asia,Swimming,Bank Transfer,Italian,Winter,Occasional,Basic,300,500,200,Metro,Football event,Single,Luxury,Doha,11111,False,Aspire,Nice place to stroll at night, Friends,"This park is near Villagio Mall, it is nice to walk at the park at night because in summer it is impossible to walk anywhere at daytime.",,2
1063,63,U0B4XPL4O,Barbara Cole,Barbara.Cole@hotmail.com,152-786-1085,************6762,26,Private,Never-married,Exec-managerial,Masters,4798 Sarah Circle Apt. 272,34810,Female,Air,2020-01-07,2020,Jan,<=50K,Asia,Playing musical instruments,Bank Transfer,Italian,Winter,Rare,Standard,700,1000,300,Car,Exhibition,Double,Mid-Range,Al Khor,11368,False,Aspire,Satisfying evening walks, Couples,It is great seeing that Doha is investing in outdoor green areas. This park has stunning views to the city! The only addition I will be expecting to see is a nice bar to have a drink during my evening walk :),,6
1064,64,YQHLCM1LS,Sheri Aguilar,,333-467-7388,************5982,33,Private,Never-married,Machine-op-inspct,,3009 Lisa Estate Apt. 406,77731,Female,Air,2020-01-28,2020,Jan,<=50K,Asia,Gardening,PayPal,French,Spring,Rare,Premium,2500,3100,600,Car,Concert,Suite,Mid-Range,Umm Salal Mohammed,23277,False,Aspire,Bit artificial, Business,When you hear the birds chirping and singing do look at the small brown boxes nailed to the trees:  these are recordings of real birds but sound tinny and not authentic.  Of course it may be that song birds are not native to the Gulf so no one should expect that.  But the artifice so easily discovered falls flat with real nature lovers.  How about a raptor exhibit?  I can bring one from the Science Museum in MN.,,6
1065,65,WII7TXT29,Sandra Graham,Sandra_Graham@xfinity.com,141-723-4259,************4525,47,Local-gov,Divorced,Adm-clerical,HS-grad,771 Rocha Crescent Suite 093,72720,Female,Air,2020-01-01,2020,Jan,<=50K,Asia,Cycling,Bank Transfer,Thai,Spring,Frequent,Basic,300,500,200,Car,Exhibition,Single,Luxury,Umm Salal Mohammed,16099,True,Aspire,"A Large Park, The Torch, Vilaggio Mall and Aspire Zone!", Couples,"The park is great to walk around in (don't go in the summer - to hot!) but is geared towards working out and sports. The Torch is very much only accessible if you have reservations at a restaurant or are staying there. The mall is an attraction in itself, one of the most spectacular in Doha, but is still a mall.What I found most impressive is the lesser known Aspire Zone sports facilities (the largest indoor sports dome in the world we were told!), it truly has top of the line everything for every sport you could think of... I would watch the schedule to see if any competitions are going on to time your visit.Because this place is a decent drive from City Centre (20-40mins) it would be a good idea to see everything while you're at the park!",,1
1066,66,WTO3SA4Y3,Christopher Cabrera,Cabrera.Christopher@yahoo.com,852-612-3076,************8922,41,Private,Never-married,Other-service,Bachelors,298 Traci Prairie,97468,Female,Air,2020-01-07,2020,Jan,<=50K,Asia,Playing musical instruments,Credit Card,Italian,Autumn,Rare,Basic,300,500,200,Metro,Championship event,Suite,Budget,Al Daayen,20016,False,Aspire,Good location to walk in evening, Family,Location to walk and see the high rise buildings and sea duringLate evening and night.there is multiple ship that can be uses toSmall journey on water.,,6
1067,67,3KRE29E5A,Melinda Flores,Flores_Melinda@yahoo.com,419-443-6780,************9114,41,Self-emp-inc,Married-civ-spouse,Craft-repair,Assoc-acdm,16376 Nicholas Fork Apt. 053,93066,Male,Air,2020-01-27,2020,Jan,>50K,Asia,Reading,Bank Transfer,Indian,Winter,Rare,Premium,2500,3100,600,Metro,Doha Tour,Single,Luxury,Umm Salal Mohammed,28013,True,Aspire,Very nice but too many rules, Family,"The park is great to walking and running but don't try to do anything else. There are about 12 football pitches but the public are no allowed to use, there are 3 five a side pitches only that are open to the public, there is a small cycling track but lots of streets to cross and only about 4km.",,6
